"type" "address" "addresses" "all" "business" "capitalAve" "capitalLong" "capitalTotal" "charDollar" "charExclamation" "charHash" "charRoundbracket" "charSemicolon" "charSquarebracket" "conference" "credit" "cs" "data" "direct" "edu" "email" "font" "free" "george" "hp" "hpl" "internet" "lab" "labs" "mail" "make" "meeting" "money" "num000" "num1999" "num3d" "num415" "num650" "num85" "num857" "order" "original" "our" "over" "parts" "people" "pm" "project" "re" "receive" "remove" "report" "table" "technology" "telnet" "will" "you" "your"
"2763" "nonspam" 0 0 0 0 3 11 81 0 0 0 0.484 0 0 0 0 0 0 0 0 0 0 0 0 1.56 1.56 0 0 0 1.56 0 0 0 0 0 0 0 3.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56 0 0 1.56 0
"2764" "nonspam" 0 0 0 0 1.8 5 9 0 0 0 0 0 0 4.76 0 0 0 0 0 0 0 0 4.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.76 0 0 0 0 0 0 0 4.76 0
"2765" "nonspam" 0 0 0.03 0 2.589 38 2349 0.005 0 0 0.127 0.2 0.064 0 0 0 0.47 0 0 0.01 0 0.13 0.01 0.53 0.55 0 0 0 0.01 0.01 0 0 0 0.45 0 0 0 0.01 0 0.23 0.01 0.33 0.03 0.01 0 0 0 0 0 0 0 0.05 0.01 0 0.09 0.07 0.05
"2766" "nonspam" 0 0 0 0 2 4 16 0 0 0 0 0 0 0 0 0 2.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 0 0 0 0 0 0 0 0 0
"2767" "nonspam" 0 0 0 0 1.6 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2768" "nonspam" 0 0 0.1 0 2.758 47 1073 0.015 0 0 0.195 0.172 0.062 0 0 0 0.26 0 0 0.05 0 0 0.05 0.64 0.69 0 0 0 0 0.05 0 0 0 0.75 0 0 0 0 0 0.48 0 0.16 0.05 0 0 0 0 0.05 0 0 0 0 0.16 0 0.16 0.21 0.16
"2769" "nonspam" 14.28 0 0 0 1.8 5 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2770" "nonspam" 0 0 0 0 3.142 11 88 0 0 0 0.68 0 0 0 0 0 0 0 0 0 0 0 0 1.36 1.36 0 0 0 1.36 0 0 0 0 0 0 0 2.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.36 0 2.73 1.36 0
"2771" "nonspam" 0 0 0 0 1.851 13 100 0 0 0 0.108 0 0 0 0 1.01 0 0 1.01 0 0 0 1.01 0.67 1.69 0 0 0.67 0 0 0 0 0 0.33 0 0 0.33 0.33 0 0 0.33 0 0 0 0 0 0 1.01 0 0 0 0 0 0 0 2.37 1.01
"2772" "nonspam" 0 0 0.38 0 1.104 2 53 0 0.276 0 0.414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0 0 0.38 0 0 0.38 0 0 0 0 0 0 0.38 1.14 0.38
"2773" "nonspam" 0 0 0 0 2.921 61 111 0 0 0 0.033 0 0 0 0 0.26 2.35 0 0.52 0 0 0 0 0 0 0 0 0 0 0.26 0 0 0 0 0 0 0 0 0 0.26 0 0 0.26 0 0 0 0 0 0 0 0 0 0 0 0.78 0 0
"2774" "nonspam" 0 0 3.44 0 1.5 4 15 0 0 0 0.609 0 0 0 0 0 0 0 0 0 0 0 3.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.44 0 0 0 0 0 0 0 0 0 0 0 0 0 3.44 0
"2775" "nonspam" 0 0 0 0.68 2.296 21 473 0 0 0 0.143 0.161 0 0 0 0 0.13 0 0 0 0 0 0 1.9 0.13 0.27 0 0 0 0 0 0 0 0.27 0 0 0 0 0 0 0 0 0.13 0 0.13 0 0 0 0 0 0 0 0.54 0 0.54 0 0
"2776" "nonspam" 0 0 0 0.84 3.052 13 116 0 0.413 0.137 0 0 0.137 0 0 0 0 0 0.84 0 0 0 0 0 0 0 0 0 0.84 0 0 0 0 0.84 0 0 0 0 0 0 0.84 0 0 0 0 0.84 0 0.84 0 0 0 0 0 0 0 1.68 0
"2777" "nonspam" 0 0 0 0 2.202 17 163 0 0.134 0 0.403 0 0.134 0 0 0 0 0.42 0 0.42 0 0.42 0.85 1.7 0.42 0 0.42 1.7 0 0 0.42 0 0 0.85 0 0.85 0.85 0.42 0.85 0 0.85 0 0 0 0 0.85 0 0.85 0 0 0 0 0.42 0.42 0.42 2.12 0.42
"2778" "nonspam" 0 0 0.26 0 2.724 50 237 0 0 0 0.439 0 0 0.26 0 0 0 0 0 0 0 0 0 0.26 1.05 0 0 0 1.05 0 0 0 0 1.05 0 0 0 0.26 0 0 0 0 0 0 0 0 1.05 0 0 0 0 0 0 0 1.31 0.26 0.26
"2779" "nonspam" 0 0 0 0 1.333 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.14 0 0 0 0 0 0 0 0 0
"2780" "nonspam" 0 0 0 0 1 1 10 0 0 0 0.363 0 0 0 0 0 0 0 0 0 0 0 1.92 0 0 0 0 0 1.92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2781" "nonspam" 0 0 0.67 0 1.34 14 67 0 0.217 0 0.542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0
"2782" "nonspam" 0 0 0 0 2.5 4 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2783" "nonspam" 0 0 0 0 1.607 8 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17 0 0 0 0 0 0
"2784" "nonspam" 0 0 0 0 2.125 17 51 0 0 0 0.408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 0 0 0 0 0 0 0 0 1.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 1.16
"2785" "nonspam" 0 0 0 0 6.8 17 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.38 7.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2786" "nonspam" 0 0 0 0 1.125 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2787" "nonspam" 0 0 0 0 1.655 8 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92 0 0
"2788" "nonspam" 0 0 0 0 1.181 3 13 0 0 0 0.571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.63 3.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.63 0 0 0 0 0 0 0 0 0
"2789" "nonspam" 0 0 0 0 1 1 11 0 0 0 0 0 0 0 0 0 0 0 0 1.13 0 0 1.13 0 0 0 0 0 1.13 0 1.13 0 0 0 0 0 0 0 0 0 0 1.13 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27 3.4
"2790" "nonspam" 0 0 0.87 0 2.941 11 100 0 0 0 0.608 0 0 0 0 0 0 0 0 0 0 0 0 0.87 0.87 0 0 0 0.87 0 0 0 0 0 0 0 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.87 0 1.75 0 0
"2791" "nonspam" 0 0 0 0 1 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.26 0 0 0 0 0 0 0 0 5.26
"2792" "nonspam" 0 0 0 0 2.571 10 18 0 0.735 0 0.735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.34 0
"2793" "nonspam" 0 0 0 0 1 1 5 0 0 0 0.465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5 0 0 0 0 0 0 0 0 2.5
"2794" "nonspam" 0 0 0 0 1.555 3 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43 0
"2795" "nonspam" 0 0 1.33 0 1.979 12 97 0 0 0 0.2 0.3 0.1 0 0 0 0 0.66 0 0 0 0 2 2 1.33 0 0.66 0.66 0 0 0 0 0 0 0 0.66 0.66 0.66 0.66 0.66 0.66 0 0 0 0 0.66 0 0.66 0 0 0 0 0.66 0.66 0 0 1.33
"2796" "nonspam" 0 0 0 0 1.873 8 118 0 0 0 0 0.175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2797" "nonspam" 0 0 0 0 2 11 82 0 0 0 0.202 0 0 0 0 0 0 0 0.46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2798" "nonspam" 0 0 0 0 1 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.34 0 0 0 0 0 0 0 0 0 4.34 2.17
"2799" "nonspam" 0 0 3.38 0 1.222 3 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69
"2800" "nonspam" 0 0 0 0 2.25 6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2801" "nonspam" 0 0 0 0 2.666 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2802" "nonspam" 0 0 0 0 2 12 88 0 0.116 0 0.35 0 0 0 0 0 0 0.65 0 0 0 0 1.97 1.31 0.65 0 0.65 0.65 0.65 0 0 0 0 0 0 0.65 0.65 0.65 0.65 0 0.65 1.31 0.65 0 0 0 0 0.65 0 0 0 0 0.65 0.65 1.31 3.28 0
"2803" "nonspam" 0 0 0 0 5.888 29 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 2 8
"2804" "nonspam" 0 0 0 0 4.128 28 161 0 0 0 0.131 0 0.262 0 0 0 0.83 0 0 0 0 0 0.83 0 0 0 0 0 0.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.83 0 0 0 0 0 0 0 0 0
"2805" "nonspam" 0 0 0 0 2 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2806" "nonspam" 0 0 1.58 0 1.464 7 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58 0 0 0 0 0 0 1.58 0 0 0 0
"2807" "nonspam" 0 0 0 0 2.047 6 43 0 0.506 0 1.518 0.253 0 0 0 0 0 0 0 0 0 0 1.61 0 0 0 0 0 0 0 3.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61 0 0 0 0 0 1.61
"2808" "nonspam" 0 0 0 0 2.275 8 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29 0 0
"2809" "nonspam" 0 0 0 0 4.382 28 298 0 0 0 0.34 0 0.272 0 0 0 0 0 0 0 0 0 0.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2810" "nonspam" 0 0 0 0.23 2.216 44 215 0.069 0 0 0 0 0 0.71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23 0 0 0 0 0.71 0 0 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0 0 0 0 0 1.18 1.18 0.47
"2811" "nonspam" 0 0 0 0 1.87 7 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.35 0 0.67 0 0 0 0 0 3.37 0.67
"2812" "nonspam" 0 0 0 0 1.564 7 61 0 0 0 0 0 0 0 0 0 0.86 0 0 0 0 0 0 0 0 0 0 0 0 0.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0.86 0 0 1.72 0 0 0 0 0 0 0 0 0 0
"2813" "nonspam" 0 0 0 0 2.333 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2814" "nonspam" 0 0 0 0 2.333 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2815" "nonspam" 0 0 0 0 2.333 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2816" "nonspam" 0 0 0 0 3.029 11 103 0 0 0 0.308 0 0 0 0 0 0 0 0 0 0 0 0 0.87 0.87 0 0 0 0.87 0 0 0 0 0 0 0 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.87 0 2.63 0.87 0
"2817" "nonspam" 0 0 0.2 0.82 2.224 19 574 0.053 0 0 0.16 0.08 0 0 0 0 0.1 0 0 0 0 0 0 2.97 0 0.51 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0.1 0 0.1 0 0 0 0 0 0.2 0 0.2 0 1.33 0 0
"2818" "nonspam" 0 0 0.87 0 2.554 15 212 0 0.059 0 0.298 0 0.059 0 0 0 0 0 0 0.43 0 0 0 1.74 1.74 0 0 0 0 0 0 0 0 1.31 0.87 0 1.74 0.43 0 0 0.43 0.87 0.43 0 0 0.43 0 0.43 0 0 0 0 0 0 0 0.43 0
"2819" "nonspam" 0 0 1.58 0 1.482 7 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58 0 0 0 0 0 0 1.58 0 1.58 0 0
"2820" "nonspam" 0 0 0.72 0 1.646 12 107 0 0 0 0 0 0 0 0 0.36 0 0 0.36 0 0 0 0 0.72 0 0 0 0 0 0 0 0 0 0.72 0 0 0 0 0 0 0 0 0 0 0 0.36 0 0 0 0 0 0 0 0 0 0 0
"2821" "nonspam" 0 0 0.39 0 2.566 34 349 0 0 0 0.191 0 0 0 0 0 0.59 0 0.19 0.19 0 0 0 1.39 0 0 0 0 0 0.39 0 0 0 0.19 0 0 0.39 0.39 0 0 0 0.59 0 0 0 0 0 0.39 0 0 0 0 0 0 0.19 0.59 0.19
"2822" "nonspam" 0 0 0 0 1.875 11 45 0 0 0 0.476 0 0 0 0 0 0 1.01 0 0 0 0 3.03 2.02 1.01 0 1.01 1.01 0 0 0 0 0 0 0 1.01 1.01 1.01 1.01 0 0 0 1.01 0 0 0 0 1.01 0 0 0 0 1.01 1.01 0 2.02 1.01
"2823" "nonspam" 0 0 0 0 1.3 7 52 0 0.043 0 0.216 0 0 0 0 0 0 0 0.28 0 0 0 0 0.86 0 0 0 0 0 0 0.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0.28 0 0 0 0 0 0 0 0.28 0 0.28 0.57 0
"2824" "nonspam" 0 0 0 0 1.486 10 55 0 0 0 0.072 0 0 0 0 0 1.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2825" "nonspam" 0 0 0 0 1.705 7 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61 3.22 0 0 0 0 0 0 0 0 0 0 1.61 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61 0 0 0 0 0 0 0 4.83 0
"2826" "nonspam" 0 0 0 0 1.476 7 31 0 0 0 0.176 0.176 0 0 0 0 0 0 0 0 0 0 0 1.16 1.16 0 0 0 0 1.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16 1.16 0 0
"2827" "nonspam" 0 0 0 0 3.25 17 52 0 0.344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 0 0 0 0 0 0 2.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 0
"2828" "nonspam" 0 0 2.27 0 1 1 5 0 0 0 0.401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.81 0
"2829" "nonspam" 0 0 0.55 0 3.596 34 187 0 0 0 0.27 0 0.18 0.55 0 0 0.55 0 0 0.55 0 0 0.55 2.2 1.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.55 0.55 0 0 0 0 0 0 0 0 0 0 3.31 0
"2830" "nonspam" 0.77 1.16 0.77 0 1.225 5 49 0 0 0 0.067 0 0 0 0 0 0 0 0 0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0 0 0 0 0 0 0 0.77 0.38 0 0 0 0 0 0 0 0 0 0 0 1.16 3.48 1.16
"2831" "nonspam" 0.05 0 0.1 0.1 1.704 25 939 0.061 0.038 0.007 0.168 0.007 0 0.15 0.05 0 0 0 0 0 0 0.1 0 1.47 0.36 0 0 0.21 0.05 0.1 0 0.05 0 0.21 0 0 0.05 0.1 0 0 0 0.31 0.1 0 0.05 0.36 0 0.1 0 0 0 0 0.15 0.1 0.31 0.84 0.63
"2832" "nonspam" 2.5 0 0 0 1.142 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5 0 0 0 0 0 0 0 5 2.5
"2833" "nonspam" 0 0 1.58 0 1.4 5 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.17 1.58 0 0 1.58 1.58 1.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58 0 0 1.58 0 1.58 0 0 3.17 1.58
"2834" "nonspam" 0 0 0 0 1.75 15 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63 1.31 0 0 1.31 1.31 1.31 0 0 0 0 1.31 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 0 0 0 0 1.31 0 0 1.31 1.31
"2835" "nonspam" 0 0 0 0.7 18 200 378 0 0 0 0.266 0 0.066 0 0 0 0 2.11 0 0 0 0 0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7 1.4 1.4 1.4
"2836" "nonspam" 0 0 0.65 0 1.411 4 48 0 0 0 0 0.109 0 0 0 0 0 0 0 0 0 0 0 1.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.65 0 0 0 0 0 0 0 2.61 0.65 0.65
"2837" "nonspam" 0 0 0 0 1 1 8 0 0 0 0.367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17 0 0 0 0 0 0 0 0 4.34 0 0 0 0 2.17 0
"2838" "nonspam" 0 0 0 0 2.824 29 161 0 0 0 0.062 0 0 0 0 0 2.48 0 0 0 0 0 0.99 0 0.49 0 0 0 0.49 0 0 0 0 0.49 0 0 0 0.49 0 0.99 0 0 0.49 0 0 0 0 0 0 0 0 0 0 0.49 0 0 0
"2839" "nonspam" 0 0 0.53 0 2.161 21 67 0 0.367 0 0.294 0 0 0 0 0 0 0 0 0 0 1.07 0 0 0 0.53 0 0 1.07 0 0 0 0 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0.53 1.07 0 0 0 0 0 0 3.76 1.07
"2840" "nonspam" 0 0 0 0 1.387 5 43 0 0 0 0.121 0 0 0 0 0 0 0 0 0 0 0.71 1.42 0 0 0 0 0 0 0 0.71 0 0 0.71 0 0 0 0 0 0 0 0 0 0 0 0 0 0.71 0.71 0 0 0 0 0 0 5 0
"2841" "nonspam" 0 0 0 0 1.291 5 31 0 0.171 0 0 0.343 0 0 0 0 0 0 0 0 0 1.92 2.88 0 0 0 0 0 0 0 0 0 0 0.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0.96 0 0 0 0 0 0 0.96 3.84 0
"2842" "nonspam" 0.56 0 0 1.7 2.028 13 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.13 0.56 0 0 0 0 0 0 0 0 0 0 0 0 0 0.56 0 0 0 0.56 0 0 0 0 0 0 0 0 1.7 1.13 0
"2843" "nonspam" 0 0 0 0.58 2.634 23 303 0.108 0 0 0.108 0.027 0 0 0 0 0 0 0 0 0 0 0 3.48 0 0 0 0 0 0.19 0 0 0.38 0.19 0 0 0 0 0 0 0 0 0 0.19 0.38 0 0 0 0 0 0 0 0.19 0 0.96 0 0
"2844" "nonspam" 0 0 0 0 1.92 6 48 0 0 0 0.216 0 0 0 0 0 0 0 0 0 0 0 0 1.58 1.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.17 0 0
"2845" "nonspam" 0 0 0 0 4.043 28 186 0 0 0 0.227 0 0.227 0 0 0 0 0 0 0 0 0 0.7 0 0 0 0 0 0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2846" "nonspam" 0 0 0 0 2.211 9 115 0 0 0 0 0 0 0 0 0 0 0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.65 0 0 0 0 0 0 0.65 0 0 0 0 0 0 0 0 0 5.88 0 0
"2847" "nonspam" 0 0 1.51 0 2.321 22 65 0 0 0 0.428 0 0 0 0 0 0 0 0 0 0 0 0 3.03 3.03 0 0 0 0 0 0 0 0 0 0 0 3.03 0 0 0 0 0 0 0 0 1.51 0 0 0 0 0 0 0 0 0 0 0
"2848" "nonspam" 0 0 0 0 1.428 4 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.14 0 0 0 0 0 0 0 0 0
"2849" "nonspam" 0 0 0 0 3.333 11 30 0 0 0 1.162 0 0 0 0 0 0 4.34 0 0 0 0 4.34 8.69 4.34 0 4.34 4.34 0 0 0 0 0 0 0 4.34 4.34 4.34 4.34 0 0 0 0 0 0 0 0 0 0 0 0 0 4.34 4.34 0 0 0
"2850" "nonspam" 0 0 0 0 1 1 9 0 0 0 0.416 0.416 0 0 0 0 0 0 0 0 0 2.32 0 0 0 0 0 0 0 0 2.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 0
"2851" "nonspam" 0 0 1.58 0 1.78 7 73 0 0 0 0.209 0 0 0 0 0 0 0 0 0 0 0 0 1.05 0 0 0 2.11 0 0 0 0 0 0.52 0 0 0 1.58 0 0 0 1.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2852" "nonspam" 0 0 0 0 1.983 19 240 0 0 0 0.047 0.118 0.023 0 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16 0 0 0 0.16 0 0 0 0 0 0 0.16 0.66 0 0 0 0 0.33 0 0 0 0 0 0 0 0.66 0.16 0
"2853" "nonspam" 0.12 0 0.12 0.24 1.403 18 456 0.017 0 0 0.089 0.017 0 0 0.24 0 0 0 0.74 0.12 0 0 0 0.49 0 0.37 0.12 0 0 0.12 0.49 0 0 0.24 0 0 0.12 0 0 0.12 0 0.12 0.12 0 0 0.12 0 0 0.12 0 0 0 0.98 0 0.74 0 0
"2854" "nonspam" 0 0 0 0 1.363 3 15 0 0 0 0 0.442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77 0 0 0 0 0 0 0 0 0
"2855" "nonspam" 0 0 0 0 1 1 10 0 0 0 0.409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 2.32 0 0 0 0 0 0 0 0 0
"2856" "nonspam" 0 0 0.12 0.6 2.309 25 425 0.016 0 0 0.05 0.016 0 0 0 0 0 0 0 0 0 0 0 3.63 0 0.36 0 0 0.12 0.24 0 0.12 0.12 0.12 0 0 0 0 0 0 0 0 0 0 0.12 0 0 0 0 0 0 0 0.12 0 1.09 0 0
"2857" "nonspam" 0 0 0 0 1.382 5 47 0 0.44 0 0 0 0 0 0 0 0 0 0 1.98 0 1.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.66 0 0 0 0 0 0 0 0 0.66 0 0 0 0 0 0 1.98 0.66
"2858" "nonspam" 0 0.27 0 0 2.52 55 189 0 0 0 0.117 0.039 0 0 0 0 0 0 0.27 0.54 0 0.27 0 0.27 0.27 0.27 0 0.27 0 0 0 0 0 0 0 0 0.54 0 0 0 0 0.27 0 0 1.91 0 0 0 0 0 0 0 0 0 0.27 0 0
"2859" "nonspam" 0 0 0 0 3.862 28 112 0 0 0 0.186 0 0.186 0 0 0 0 0 0 0 0 0 1.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
